data,fascia_eta,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_somministrate_prima_per_1k_abitanti,dosi_somministrate_seconda_per_1k_abitanti,data_ultimo_check
2021-01-04T23:22:26,16-19,171,0,171,0.07,0,2021-01-04T23:58:01
2021-01-04T23:22:26,20-29,16606,0,16606,2.7,0,2021-01-04T23:58:01
2021-01-04T23:22:26,30-39,27911,0,27911,4.01,0,2021-01-04T23:58:01
2021-01-04T23:22:26,40-49,36346,0,36346,4.02,0,2021-01-04T23:58:01
2021-01-04T23:22:26,50-59,45388,0,45388,4.78,0,2021-01-04T23:58:01
2021-01-04T23:22:26,60-69,23333,0,23333,3.14,0,2021-01-04T23:58:01
2021-01-04T23:22:26,70-79,2298,0,2298,0.38,0,2021-01-04T23:58:01
2021-01-04T23:22:26,80-89,3484,0,3484,0.96,0,2021-01-04T23:58:01
2021-01-04T23:22:26,90+,2642,0,2642,3.33,0,2021-01-04T23:58:01
2021-01-04T23:22:26,16+,158179,0,158179,3.05,0,2021-01-04T23:58:01
